system:index,AvGTemp,AvGppt,CWD,Conifer2019,ConiferProb2019,NLCD2016,SAP_SC,SAP_burn,SUID,SolarLoad,aspect,burnSev,eastness,elevation,forestType,landfire2016,latitude_209564535,longitude_209564535,northness,plantedEver,plantedFirst6Yrs,slope,wilderness,.geo
194,12.44874954,1235.050011,580.2166748,1,98,42,0.1446654611,0.2079566004,5.06E+17,126,323.9056329,3,-0.5891169185,730,551,7043,,,0.8080478057,1,0,31.84146836,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27743687274737,41.22034484263671]}"
195,12.44874954,1235.050011,580.2166748,1,100,42,0.1699819168,0.2513562387,5.06E+17,126,322.2056424,3,-0.6128292377,750,551,7043,,,0.7902153665,1,0,36.40764326,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27707897066495,41.22034570434635]}"
196,12.44874954,1235.050011,586.2033081,1,100,42,0.1952983725,0.2965641953,5.06E+17,102,321.7134827,3,-0.619594343,760,551,7043,,,0.7849221937,1,0,33.42277795,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672106856701,41.220346564943675]}"
197,12.44874954,1235.050011,586.2033081,1,100,42,0.2206148282,0.3327305606,5.06E+17,102,319.0006707,3,-0.6560501939,769,551,7043,,,0.7547172604,1,0,29.14703105,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27636316645355,41.22034742442867]}"
198,12.44874954,1235.050011,586.2033081,0,37,42,0.2386980108,0.3652802893,5.06E+17,102,315.4390772,3,-0.7016672692,777,551,7043,,,0.7125047673,1,0,31.52608533,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27600526432461,41.220348282801325]}"
199,12.44874954,1235.050011,604.6099854,1,100,42,0.253164557,0.3924050633,5.06E+17,129,316.4802915,3,-0.6886040477,799,551,7043,,,0.7251375494,1,0,32.00803147,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27564736218017,41.220349140061664]}"
200,12.44874954,1235.050011,604.6099854,1,100,42,0.2712477396,0.4122965642,5.06E+17,129,306.9498169,3,-0.7991623099,809,551,7043,,,0.6011152987,1,0,29.4890608,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27528946002033,41.22034999620966]}"
201,12.44874954,1235.050011,604.6099854,1,100,42,0.2839059675,0.424954792,5.06E+17,161,300.7728346,3,-0.8592025726,820,551,7028,,,0.5116355531,1,0,31.0120103,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.274931557845,41.22035085124535]}"
202,12.44874954,1235.050011,536.3067017,0,33,42,0.02350813743,0.01084990958,5.06E+17,111,41.55103277,4,0.6632868726,737,551,7043,,,0.7483652348,1,1,17.97631011,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28030124263812,41.220608142473395]}"
203,12.44874954,1235.050011,536.3067017,0,42,42,0.03074141049,0.01627486438,5.06E+17,105,59.41702174,3,0.8608932178,732,551,7043,,,0.5087856795,1,1,19.28909209,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27994333920745,41.22060901308986]}"
204,12.44874954,1235.050011,536.3067017,0,42,52,0.0452079566,0.02712477396,5.06E+17,105,75.92460351,3,0.9699765372,723,551,7030,,,0.2431985143,1,1,21.77037323,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27958543576116,41.22060988259401]}"
205,12.44874954,1235.050011,580.2166748,0,57,42,0.07233273056,0.07233273056,5.06E+17,123,44.27318432,3,0.6980802491,697,551,7043,,,0.716019529,1,1,18.73282668,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27886962882151,41.220611618265295]}"
206,12.44874954,1235.050011,580.2166748,0,57,42,0.09222423146,0.1012658228,5.06E+17,123,2.818949555,3,0.0491801044,694,551,7043,,,0.9987899265,1,0,23.63415467,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27851172532822,41.220612484432415]}"
207,12.44874954,1235.050011,580.2166748,1,89,42,0.1157323689,0.1356238698,5.06E+17,128,332.4222766,3,-0.4629514442,700,551,7027,,,0.8863836417,1,0,27.08320326,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27815382181934,41.22061334948721]}"
208,12.44874954,1235.050011,580.2166748,1,100,42,0.1428571429,0.1735985533,5.06E+17,128,323.7398948,3,-0.5914518703,707,551,7027,,,0.8063403035,1,0,30.20764708,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27779591829486,41.220614213429684]}"
209,12.44874954,1235.050011,580.2166748,1,100,42,0.1699819168,0.2151898734,5.06E+17,131,323.0068279,3,-0.6017198455,716,551,7043,,,0.7987072226,1,0,31.30060317,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27743801475482,41.220615076259804]}"
210,12.44874954,1235.050011,580.2166748,1,100,42,0.1971066908,0.2549728752,5.06E+17,131,320.276139,4,-0.6390881809,733,551,7043,,,0.7691334716,1,0,33.96012646,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27708011119924,41.22061593797759]}"
211,12.44874954,1235.050011,580.2166748,0,54.00000381,42,0.2224231465,0.2965641953,5.06E+17,156,313.4829461,4,-0.7255792255,744,551,7043,,,0.6881386397,1,0,34.30164755,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672220762814,41.220616798583045]}"
212,12.44874954,1235.050011,580.2166748,0,54.00000381,42,0.2477396022,0.3399638336,5.06E+17,156,310.8599801,4,-0.7563106074,756,551,7043,,,0.6542127064,1,0,29.64461933,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27636430404148,41.22061765807616]}"
213,12.44874954,1235.050011,580.2166748,0,69,42,0.2658227848,0.3761301989,5.06E+17,156,308.3710153,3,-0.7840075824,764,551,7027,,,0.6207512471,1,0,27.54448186,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27600640043934,41.22061851645694]}"
214,12.44874954,1235.050011,594.5999756,1,98,42,0.2839059675,0.4086799277,5.06E+17,185,303.1874271,4,-0.8368844501,783,551,7028,,,0.5473795915,1,0,30.60279366,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27564849682176,41.220619373725384]}"
215,12.44874954,1235.050011,594.5999756,1,98,42,0.3019891501,0.4303797468,5.06E+17,185,292.5382086,4,-0.9236241284,798,551,7043,,,0.3832994513,1,0,34.04780665,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2752905931887,41.22062022988149]}"
216,12.44874954,1235.050011,536.3067017,0,33.99999619,42,0.03254972875,0.01627486438,5.06E+17,111,11.38901969,3,0.1974694751,723,551,7043,,,0.9803090362,1,1,28.58713981,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28030239644671,41.2208783760182]}"
217,12.44874954,1235.050011,536.3067017,0,56,42,0.04339963834,0.02893309222,5.06E+17,105,15.90161546,3,0.2739863349,721,551,7043,,,0.9617335849,1,1,25.2341382,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27994449154289,41.22087924664291]}"
218,12.44874954,1235.050011,536.3067017,0,56,52,0.05786618445,0.04701627486,5.06E+17,105,39.09241981,3,0.6305731316,717,551,7043,,,0.7761298382,1,1,20.57747669,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27958658662335,41.22088011615527]}"
219,12.44874954,1235.050011,580.2166748,0,2.999997139,52,0.1103074141,0.1193490054,5.06E+17,123,23.90096122,3,0.4051569246,681,551,7043,,,0.9142471583,1,0,23.02291502,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27851287177083,41.220882718018274]}"
220,12.44874954,1235.050011,580.2166748,0,44,42,0.1374321881,0.1518987342,5.06E+17,128,328.4665189,3,-0.522996721,687,551,7027,,,0.8523346936,1,0,26.28011482,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27815496678875,41.220883583081246]}"
221,12.44874954,1235.050011,580.2166748,1,83,42,0.1681735986,0.1844484629,5.06E+17,128,326.3864794,4,-0.5535880863,693,551,7043,,,0.8327906284,1,0,26.81146692,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27779706179109,41.22088444703187]}"
222,12.44874954,1235.050011,580.2166748,1,83,42,0.198915009,0.2278481013,5.06E+17,131,322.5115742,3,-0.6086011536,700,551,7043,,,0.7934762983,1,0,27.94273065,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27743915677785,41.22088530987015]}"
223,12.44874954,1235.050011,580.2166748,1,99,42,0.2296564195,0.2676311031,5.06E+17,131,305.7339614,4,-0.8117374966,718,551,7043,,,0.5840224624,1,0,31.37441376,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27708125174905,41.220886171596085]}"
224,12.44874954,1235.050011,580.2166748,0,39,42,0.253164557,0.3110307414,5.06E+17,156,298.2477204,4,-0.8809095695,731,551,7028,,,0.4732846188,1,0,34.37449766,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672334670473,41.220887032209674]}"
225,12.44874954,1235.050011,580.2166748,0,39,42,0.2784810127,0.3526220615,5.06E+17,156,294.8383396,4,-0.9074965979,746,551,7028,,,0.42005943,1,0,31.65755732,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2763654416449,41.22088789171091]}"
226,12.44874954,1235.050011,580.2166748,0,39.99999619,42,0.2983725136,0.3887884268,5.06E+17,156,284.6614567,3,-0.9674382386,757,551,7043,,,0.2531071995,1,0,27.09653179,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27600753656955,41.2208887500998]}"
227,12.44874954,1235.050011,594.5999756,1,97,42,0.3146473779,0.4195298373,5.06E+17,185,270,4,-1,779,551,7028,,,-1.84E-16,1,0,27.31683013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27564963147876,41.22088960737635]}"
228,12.44874954,1235.050011,594.5999756,1,97,42,0.3254972875,0.4394213382,5.06E+17,185,266.8109659,4,-0.9984514296,793,551,7028,,,-0.05563041159,1,0,30.19836023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27529172637253,41.22089046354054]}"
229,12.44874954,1235.050011,594.5999756,0,27.99999619,42,0.3327305606,0.4538878843,5.06E+17,161,274.6075215,3,-0.9967683417,806,551,7028,,,0.08032977634,1,0,31.15503153,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27493382125084,41.22089131859239]}"
230,12.44874954,1235.050011,580.2166748,0,36,42,0.1555153707,0.1790235081,5.06E+17,128,320.9074611,4,-0.6305747449,674,551,7028,,,0.7761285274,1,0,20.57750853,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27815611177375,41.221153816662515]}"
231,12.44874954,1235.050011,580.2166748,0,42,42,0.1880650995,0.2097649186,5.06E+17,128,306.9494662,4,-0.7991659894,681,551,7027,,,0.601110407,1,0,23.31007301,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27779820530284,41.221154680621304]}"
232,12.44874954,1235.050011,580.2166748,0,42,42,0.2206148282,0.2441229656,5.06E+17,131,303.5714865,4,-0.8331965357,690,551,7043,,,0.5529769733,1,0,23.7066576,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27744029881642,41.221155543467745]}"
233,12.44874954,1235.050011,580.2166748,0,5.000000954,42,0.2513562387,0.2839059675,5.06E+17,131,281.4480304,3,-0.9801051361,711,551,7043,,,0.1984790219,1,0,29.72263834,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2770823923144,41.22115640520182]}"
234,12.44874954,1235.050011,580.2166748,0,31,42,0.2820976492,0.3236889693,5.06E+17,156,280.2904597,4,-0.9839147965,724,551,7043,,,0.1786383866,1,0,32.38788617,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672448579685,41.22115726582355]}"
235,12.44874954,1235.050011,580.2166748,0,31,42,0.3128390597,0.3688969259,5.06E+17,156,281.9447233,4,-0.9783477305,740,551,7043,,,0.2069679161,1,0,35.14268066,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2763665792638,41.22115812533291]}"
236,12.44874954,1235.050011,580.2166748,0,32,42,0.3309222423,0.4050632911,5.06E+17,156,274.4492719,4,-0.9969864085,756,551,7043,,,0.0775764226,1,0,32.04681631,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27600867271526,41.22115898372992]}"
237,12.44874954,1235.050011,594.5999756,1,96,42,0.3435804702,0.4267631103,5.06E+17,185,264.4565505,4,-0.9953232288,783,551,7027,,,-0.09660057046,1,0,33.83383239,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27565076615123,41.22115984101456]}"
238,12.44874954,1235.050011,594.5999756,1,96,42,0.3471971067,0.4412296564,5.06E+17,185,266.6885927,4,-0.9983303361,800,551,7043,,,-0.05776279104,1,0,29.27025067,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27529285957175,41.22116069718685]}"
239,12.44874954,1235.050011,594.5999756,0,7.999998093,21,0.3471971067,0.452079566,5.06E+17,161,275.7270224,3,-0.9950086171,809,551,7043,,,0.09978903718,1,0,17.97512925,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27493495297688,41.22116155224679]}"
240,12.44874954,1235.050011,594.5999756,1,100,21,0.3580470163,0.4665461121,5.06E+17,161,322.2052888,3,-0.6128341137,824,551,7043,,,0.790211585,1,0,26.18097836,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27457704636659,41.22116240619436]}"
241,12.44874954,1235.050011,594.5999756,1,100,21,0.3670886076,0.486437613,0,130,334.487178,3,-0.4307130724,829,551,7043,,,0.9024889192,0,0,34.97415542,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2742191397409,41.221163259029574]}"
242,12.44874954,1235.050011,580.2166748,0,56,42,0.1735985533,0.2025316456,5.06E+17,166,299.4285064,4,-0.8709694634,669,551,7043,,,0.4913371488,1,0,16.51599822,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27815725677438,41.22142405023105]}"
243,12.44874954,1235.050011,580.2166748,0,42,42,0.2061482821,0.2368896926,5.06E+17,166,290.6105014,4,-0.9359950332,677,551,7043,,,0.3520132069,1,0,20.19806796,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27779934883023,41.22142491419801]}"
244,12.44874954,1235.050011,580.2166748,0,42,42,0.2386980108,0.2676311031,5.06E+17,169,280.1533434,3,-0.9843394837,685,551,7043,,,0.1762832403,1,0,24.66179277,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27744144087052,41.2214257770526]}"
245,12.44874954,1235.050011,580.2166748,1,86,42,0.2730560579,0.3037974684,5.06E+17,169,270,4,-1,698,551,7043,,,-1.84E-16,1,0,29.22953665,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27708353289526,41.22142663879483]}"
246,12.44874954,1235.050011,580.2166748,1,100,43,0.3056057866,0.3417721519,5.06E+17,164,270,4,-1,724,551,7043,,,-1.84E-16,1,0,29.22953665,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672562490447,41.22142749942468]}"
247,12.44874954,1235.050011,580.2166748,0,25,42,0.3327305606,0.3761301989,5.06E+17,164,274.3015109,4,-0.997183156,737,551,7043,,,0.07500502208,1,0,32.92174372,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2763677168982,41.22142835894216]}"
248,12.44874954,1235.050011,580.2166748,0,54.00000381,42,0.3526220615,0.4068716094,5.06E+17,164,276.9171816,4,-0.9927212712,754,551,7043,,,0.120434537,1,0,33.90334388,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27600980887641,41.2214292173473]}"
249,12.44874954,1235.050011,594.5999756,1,99,42,0.3616636528,0.424954792,5.06E+17,160,287.037118,4,-0.9561151476,783,551,7043,,,0.2929911679,1,0,31.28915574,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27565190083916,41.22143007464005]}"
250,12.44874954,1235.050011,594.5999756,1,99,42,0.3634719711,0.4394213382,5.06E+17,160,301.3371801,4,-0.8541215263,795,551,7028,,,0.5200734739,1,0,27.8851439,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27529399278646,41.221430930820446]}"
251,12.44874954,1235.050011,594.5999756,0,77,42,0.3652802893,0.4484629295,5.06E+17,118,312.0694965,3,-0.7423326616,804,551,7043,,,0.6700315063,1,0,23.50301185,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27493608471832,41.22143178588844]}"
252,12.44874954,1235.050011,594.5999756,1,100,42,0.3688969259,0.4647377939,5.06E+17,118,0,3,0,811,551,7043,,,1,1,0,19.60238841,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27457817663478,41.22143263984408]}"
253,12.44874954,1235.050011,594.5999756,1,100,42,0.3797468354,0.486437613,0,100,338.2555852,3,-0.3704668959,810,551,7043,,,0.9288456702,0,0,27.60214791,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27422026853584,41.22143349268736]}"
254,12.44874954,1235.050011,536.3067017,0,36,42,0.06148282098,0.06690777577,5.06E+17,181,119.8161025,4,0.8676257488,703,551,7030,,,-0.4972178196,1,1,27.51533063,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28030585796677,41.221689076576105]}"
255,12.44874954,1235.050011,536.3067017,0,8.999997139,42,0.07775768535,0.08860759494,5.06E+17,162,105.9890908,4,0.9613141602,692,551,7030,,,-0.2754543254,1,1,25.18010596,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27994794864321,41.22168994722551]}"
256,12.44874954,1235.050011,536.3067017,0,8.999997139,42,0.09584086799,0.1066907776,5.06E+17,162,104.0751669,4,0.9699775118,682,551,7030,,,-0.2431946269,1,1,21.77068869,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27959003930397,41.221690816762525]}"
257,12.44874954,1235.050011,580.2166748,0,60.00000381,42,0.1898734177,0.2278481013,5.06E+17,166,302.8104227,3,-0.8404680469,665,551,7043,,,0.5418611096,1,0,19.72238571,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27815840179053,41.22169428378682]}"
258,12.44874954,1235.050011,580.2166748,0,76,42,0.2206148282,0.2658227848,5.06E+17,166,290.6104212,4,-0.9359955258,673,551,7043,,,0.3520118971,1,0,24.696013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27780049237312,41.22169514776194]}"
259,12.44874954,1235.050011,580.2166748,0,76,42,0.2567811935,0.2965641953,5.06E+17,169,273.4435218,4,-0.9981944909,685,551,7043,,,0.06006461812,1,0,28.32519383,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27744258294018,41.22169601062469]}"
260,12.44874954,1235.050011,580.2166748,1,100,42,0.2911392405,0.3254972875,5.06E+17,169,266.9246764,3,-0.9985598686,698,551,7043,,,-0.05364875365,1,0,31.10982143,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27708467349167,41.22169687237508]}"
261,12.44874954,1235.050011,580.2166748,1,100,42,0.3200723327,0.3508137432,5.06E+17,164,273.5866348,3,-0.9980413482,724,551,7043,,,0.06255771148,1,0,27.36295591,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672676402763,41.221697733013066]}"
262,12.44874954,1235.050011,580.2166748,1,100,42,0.3417721519,0.3815551537,5.06E+17,164,279.4891503,3,-0.9863168379,737,551,7043,,,0.1648608361,1,0,30.50417195,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27636885454807,41.22169859253867]}"
263,12.44874954,1235.050011,580.2166748,1,100,42,0.3616636528,0.4050632911,5.06E+17,164,283.0308623,4,-0.9742487537,751,551,7043,,,0.2254758654,1,0,29.87092492,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27601094505305,41.22169945095191]}"
264,12.44874954,1235.050011,594.5999756,0,77,42,0.3707052441,0.4213381555,5.06E+17,160,305.547987,3,-0.8136288759,772,551,7028,,,0.5813845993,1,0,27.88000994,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27565303554252,41.221700308252764]}"
265,12.44874954,1235.050011,594.5999756,0,77,42,0.3725135624,0.4376130199,5.06E+17,160,309.7381403,3,-0.7689741736,783,551,7043,,,0.6392798451,1,0,28.00224009,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27529512601654,41.22170116444124]}"
266,12.44874954,1235.050011,594.5999756,0,39,42,0.3761301989,0.4466546112,5.06E+17,118,315.9639682,3,-0.6951106071,791,551,7043,,,0.7189028056,1,0,26.35295137,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27493721647514,41.221702019517345]}"
267,12.44874954,1235.050011,594.5999756,0,43,42,0.3851717902,0.4629294756,5.06E+17,118,0,3,0,802,551,7043,,,1,1,0,21.23147174,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27457930691837,41.221702873481064]}"
268,12.44874954,1235.050011,536.3067017,0,49,42,0.08860759494,0.1066907776,5.06E+17,162,119.4282981,4,0.8709712496,700,551,7030,,,-0.4913339826,1,1,30.66956453,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27994910104138,41.221960180727535]}"
269,12.44874954,1235.050011,536.3067017,0,49,42,0.1066907776,0.130198915,5.06E+17,162,120.4831506,4,0.8617783786,689,551,7030,,,-0.5072849556,1,1,29.87266834,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27959119022886,41.22196105027279]}"
270,12.44874954,1235.050011,536.3067017,0,33,42,0.1283905967,0.157323689,5.06E+17,162,99.28645823,4,0.9868938837,667,551,7030,,,-0.1613705747,1,1,26.63703023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27923327940067,41.221961918705624]}"
271,12.44874954,1235.050011,580.2166748,0,30.00000191,52,0.2043399638,0.253164557,5.06E+17,166,303.76625,3,-0.8313120107,657,551,7043,,,0.5558060281,1,1,24.98541088,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2781595468223,41.221964517329845]}"
272,12.44874954,1235.050011,580.2166748,1,100,42,0.2368896926,0.2839059675,5.06E+17,166,293.457948,4,-0.9173524875,667,551,7043,,,0.3980758893,1,0,31.38217011,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27780163593164,41.22196538131315]}"
273,12.44874954,1235.050011,580.2166748,1,100,42,0.2694394213,0.3164556962,5.06E+17,169,285.2970479,4,-0.9645710131,683,551,7043,,,0.2638233512,1,0,36.36423205,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2774437250254,41.22196624418406]}"
274,12.44874954,1235.050011,580.2166748,1,100,42,0.2983725136,0.3399638336,5.06E+17,169,285.5667061,3,-0.9633186703,700,551,7043,,,0.2683600928,1,0,31.09883359,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2770858141036,41.22196710594257]}"
275,12.44874954,1235.050011,580.2166748,1,100,42,0.3254972875,0.3652802893,5.06E+17,164,299.8159975,4,-0.8676266598,722,551,7043,,,0.4972162298,1,0,27.51540569,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672790316629,41.22196796658869]}"
276,12.44874954,1235.050011,580.2166748,1,100,42,0.3471971067,0.390596745,5.06E+17,164,293.6900163,3,-0.915732618,731,551,7043,,,0.4017882183,1,0,29.42518732,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27636999221346,41.22196882612242]}"
277,12.44874954,1235.050011,580.2166748,1,100,42,0.3688969259,0.4104882459,5.06E+17,164,295.1782927,3,-0.9049882996,746,551,7043,,,0.4254364554,1,0,29.71543198,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27601208124513,41.22196968454379]}"
278,12.44874954,1235.050011,594.5999756,0,38,42,0.3779385172,0.4213381555,5.06E+17,160,298.9963184,3,-0.8746508576,764,551,7027,,,0.4847534191,1,0,25.05672569,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27565417026133,41.22197054185275]}"
279,12.44874954,1235.050011,594.5999756,0,38,42,0.3815551537,0.4321880651,5.06E+17,160,300.3282887,3,-0.8631463442,774,551,7027,,,0.5049538479,1,0,24.17106265,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27529625926209,41.221971398049305]}"
280,12.44874954,1235.050011,594.5999756,0,33.99999619,42,0.3851717902,0.4466546112,5.06E+17,118,312.7916211,3,-0.7338292173,782,551,7028,,,0.6793339973,1,0,20.86995487,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2749383482474,41.221972253133494]}"
281,12.44874954,1235.050011,536.3067017,0,31,42,0.09764918626,0.1265822785,5.06E+17,114,118.679762,4,0.8773157336,710,551,7030,,,-0.4799136417,1,1,28.35526852,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27995025345521,41.22223041421682]}"
282,12.44874954,1235.050011,536.3067017,0,31,42,0.1175406872,0.1518987342,5.06E+17,114,108.3119682,4,0.9493598689,700,551,7030,,,-0.3141907689,1,1,29.54210073,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2795923411694,41.22223128377028]}"
283,12.44874954,1235.050011,580.2166748,0,4.000001907,52,0.2151898734,0.2730560579,5.06E+17,131,309.174502,3,-0.7752256799,649,551,7043,,,0.6316843715,1,1,18.42511652,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27816069186966,41.22223475086011]}"
284,12.44874954,1235.050011,580.2166748,1,100,42,0.2459312839,0.3056057866,5.06E+17,131,299.428194,3,-0.8709721426,658,551,7043,,,0.4913323994,1,0,30.66964553,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2778027795057,41.222235614851584]}"
285,12.44874954,1235.050011,580.2166748,1,100,42,0.2748643761,0.3309222423,5.06E+17,125,303.0991823,4,-0.8377265105,673,551,7043,,,0.546090005,1,0,37.62213044,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27744486712615,41.22223647773065]}"
286,12.44874954,1235.050011,580.2166748,1,100,42,0.3019891501,0.3544303797,5.06E+17,125,310.9539353,3,-0.7552367952,688,551,7043,,,0.6554520449,1,0,36.53523786,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27708695473106,41.222237339497305]}"
287,12.44874954,1235.050011,580.2166748,1,100,42,0.3254972875,0.3707052441,5.06E+17,136,310.2372082,3,-0.7633767033,708,551,7043,,,0.6459535655,1,0,34.0833543,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672904232044,41.222238200151565]}"
288,12.44874954,1235.050011,580.2166748,1,100,42,0.3707052441,0.4086799277,5.06E+17,136,305.8320338,3,-0.8107366455,736,551,7043,,,0.585411045,1,0,33.57013591,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2760132174527,41.222239918122895]}"
289,12.44874954,1235.050011,594.5999756,0,64,42,0.3815551537,0.4231464738,5.06E+17,141,296.6309989,3,-0.8939118533,758,551,7028,,,0.4482427896,1,0,26.82087938,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27565530499561,41.22224077543997]}"
290,12.44874954,1235.050011,536.3067017,0,41.00000381,42,0.1066907776,0.1446654611,5.06E+17,114,96.35827017,4,0.993848841,716,551,7030,,,-0.1107451188,1,1,30.31421391,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27995140588479,41.222500647693344]}"
291,12.44874954,1235.050011,580.2166748,1,100,42,0.2495479204,0.3182640145,5.06E+17,131,317.7082914,3,-0.6729054729,649,551,7043,,,0.7397284803,1,0,22.57678444,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27780392309533,41.22250584837726]}"
