system:index,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,FIRE_YEAR,FireID,JanTMinF1,JanTMinF2,JanTMinF3,JanTMinF4,JanTMinF5,JulTMaxF1,JulTMaxF2,JulTMaxF3,JulTMaxF4,JulTMaxF5,NLCD1992,NLCD2001,NLCD2004,NLCD2006,NLCD2008,NLCD2011,NLCD2013,NLCD2016,TCC2000,TCC2005,TCC2010,WID,WSpptF1,WSpptF2,WSpptF3,WSpptF4,WSpptF5,aspect,b1,burnSev,clusterID,distance,eastness,elevation,facts1987,facts1988,facts1989,facts1990,facts1991,facts1992,facts1993,facts1994,facts1995,facts1996,facts1997,facts1998,facts1999,facts2000,facts2001,facts2002,facts2003,facts2004,facts2005,facts2006,facts2007,facts2008,facts2009,facts2010,facts2011,facts2012,facts2013,facts2014,facts2015,facts2016,facts2017,facts2018,northness,slope,.geo
7_1656,669.7499389648438,585.22607421875,500.70220947265625,416.1783752441406,427.03399658203125,437.8896179199219,448.7452392578125,459.60089111328125,470.4565124511719,481.3121337890625,492.16778564453125,503.0234069824219,513.8790283203125,524.7346801757812,535.5902709960938,546.4459228515625,557.3015747070312,568.1571655273438,579.0128173828125,589.8684692382812,584.8078002929688,579.7471313476562,574.6864624023438,569.6257934570312,564.5651245117188,559.5044555664062,554.4437866210938,549.3831176757812,544.3224487304688,539.2617797851562,534.201171875,529.1405029296875,524.079833984375,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,43,42,42,42,42,42,42,42,54,55,51,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,246.54591,563,2,-1876858290,0.0,-0.9173793155452294,1290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39801405931168604,21.125425,
7_1657,719.0484619140625,689.3336791992188,659.618896484375,629.9041137695312,643.5430908203125,657.1820678710938,670.821044921875,684.4600219726562,698.0989990234375,711.7379760742188,725.376953125,723.0717163085938,720.7664794921875,718.4613037109375,716.1560668945312,713.850830078125,711.545654296875,709.2404174804688,706.9351806640625,704.6300048828125,702.3247680664062,700.01953125,697.7142944335938,695.4091186523438,693.1038818359375,690.7986450195312,688.4934692382812,686.188232421875,683.8829956054688,681.5777587890625,679.2725830078125,676.9673461914062,674.662109375,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,42,42,42,42,42,42,42,42,66,58,53,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,236.74782,552,1,-1876858290,0.0,-0.836265274478633,1320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5483250775782343,21.729752,
7_1658,713.6629638671875,713.2200317382812,712.7770385742188,522.0228271484375,575.5328369140625,629.0428466796875,682.5527954101562,685.142822265625,687.7327880859375,690.32275390625,692.9127807617188,695.5027465820312,698.0927124023438,700.6827392578125,703.272705078125,705.8627319335938,708.4526977539062,711.0426635742188,713.6326904296875,716.22265625,718.8126220703125,721.4026489257812,723.9926147460938,726.5825805664062,729.172607421875,731.7625732421875,734.3525390625,736.9425659179688,668.2464599609375,687.0908203125,705.9351806640625,724.7794799804688,743.6238403320312,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,51,42,42,42,42,42,42,42,66,66,62,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,233.049,552,2,-1876858290,0.0,-0.799149854693396,1353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6011318572023314,21.66298,
7_1659,496.2218933105469,500.1485595703125,504.07525634765625,508.0019226074219,511.9285888671875,515.8552856445312,519.7819213867188,523.7086181640625,527.6353149414062,531.5619506835938,535.4886474609375,539.4153442382812,543.3419799804688,547.2686767578125,551.1953735351562,555.1220092773438,559.0487060546875,562.9754028320312,566.9020385742188,570.8287353515625,574.7554321289062,578.68212890625,582.6087646484375,586.5354614257812,590.462158203125,594.3887939453125,598.3154907226562,602.2421875,606.1688232421875,610.0955200195312,614.022216796875,617.9488525390625,621.8755493164062,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,42,42,42,42,42,42,42,42,37,35,57,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,226.92531,552,2,-1876858290,0.0,-0.7304640155358768,1380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.682951185669373,21.360176,
7_1660,511.9862060546875,519.2471923828125,526.5081787109375,219.3964080810547,300.69171142578125,381.98699951171875,388.868896484375,395.7507629394531,402.6326599121094,409.5145263671875,416.39642333984375,423.2782897949219,430.16015625,437.04205322265625,443.9239196777344,450.8058166503906,457.68768310546875,464.569580078125,471.4514465332031,478.3333435058594,485.2152099609375,492.0970764160156,498.9789733886719,505.86083984375,512.7427368164062,519.6246337890625,526.5064697265625,533.3883666992188,540.270263671875,547.152099609375,554.0339965820312,560.9158935546875,567.7977905273438,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,51,52,52,52,52,52,52,52,47,38,36,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,227.71986,552,2,-1876858290,0.0,-0.7398643774416807,1407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6727560501346935,20.755432,
7_1661,216.8092803955078,245.95474243164062,275.1002197265625,117.93616485595703,138.1121368408203,158.28810119628906,178.46408081054688,198.64004516601562,218.81600952148438,219.43373107910156,220.0514373779297,220.66915893554688,221.286865234375,221.9045867919922,222.5222930908203,223.1400146484375,223.75772094726562,224.3754425048828,224.99314880371094,225.61087036132812,226.22857666015625,226.84629821777344,227.46400451660156,228.08172607421875,228.69943237304688,229.31715393066406,229.9348602294922,230.55258178710938,231.1702880859375,231.78799438476562,232.4057159423828,233.02342224121094,233.64114379882812,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,71,52,52,52,52,52,52,52,14,11,16,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,237.31648,552,1,-1876858290,0.0,-0.8416661605738557,1433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5399982167978562,11.02612,
7_1662,247.67649841308594,274.2149353027344,300.75335693359375,153.65447998046875,178.3135223388672,202.97254943847656,227.631591796875,252.29061889648438,251.06211853027344,249.83363342285156,248.60513305664062,247.3766326904297,246.14813232421875,244.9196319580078,243.69113159179688,242.46263122558594,241.234130859375,240.00563049316406,238.77713012695312,237.5486297607422,236.32012939453125,235.0916290283203,233.86312866210938,232.63462829589844,231.4061279296875,230.17762756347656,228.9491424560547,227.72064208984375,243.0565643310547,258.3924865722656,273.7284240722656,289.0643615722656,304.4002685546875,1987,00000000000000003b59,-0.4,-3.45,-0.28,0.2,-2.18,32.43,29.09,31.02,32.03,29.36,42,42,42,42,42,42,42,42,27,30,35,661,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,314.05182,551,2,1907724757,0.0,-0.7187112505961681,1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6953086640237499,14.0510845,
7_1663,376.3169860839844,402.24658203125,428.17620849609375,68.30122375488281,129.42971801757812,190.55821228027344,196.6022186279297,202.646240234375,208.69024658203125,214.7342529296875,220.77825927734375,226.82228088378906,232.8662872314453,238.91029357910156,244.9542999267578,250.99832153320312,257.0423278808594,263.0863342285156,269.1303405761719,275.1743469238281,281.2183532714844,287.2623596191406,293.306396484375,299.35040283203125,305.3944091796875,308.49847412109375,311.6025390625,314.70660400390625,317.8106689453125,320.91473388671875,324.018798828125,327.12286376953125,330.2269287109375,1987,00000000000000003b59,-0.4,-3.45,-0.28,0.2,-2.18,32.43,29.09,31.02,32.03,29.36,42,52,52,52,52,52,52,52,37,47,34,661,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,299.99878,557,3,1907724757,8.162080667922472,-0.8660360562322471,1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999815489652555,17.940268,
7_1664,746.8314208984375,742.0671997070312,737.3030395507812,-108.13953399658203,41.74950408935547,228.42196655273438,269.2404479980469,310.05889892578125,350.87738037109375,391.6958312988281,432.5143127441406,473.332763671875,514.1512451171875,527.6637573242188,541.1763305664062,554.6888427734375,568.201416015625,581.7139282226562,595.2265014648438,608.739013671875,622.2515869140625,635.7640991210938,649.2766723632812,662.7891845703125,676.3017578125,689.8142700195312,703.3268432617188,716.83935546875,730.3519287109375,743.8644409179688,757.3770141601562,770.8895263671875,784.402099609375,1987,00000000000000003b59,-0.4,-3.45,-0.28,0.2,-2.18,32.43,29.09,31.02,32.03,29.36,42,52,52,52,42,42,42,42,56,66,68,661,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,301.1554,552,4,1907724757,57.217424247659864,-0.8557672824870459,1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5173609554505795,20.971415,
7_1665,724.0075073242188,722.476806640625,720.9461059570312,-146.6431121826172,-59.83317947387695,26.976749420166016,113.78668212890625,200.5966033935547,287.4065246582031,374.2164611816406,461.0263977050781,547.8363037109375,634.646240234375,721.4561767578125,717.0576782226562,712.6591796875,708.2606811523438,703.8621826171875,699.4636840820312,695.065185546875,690.6666870117188,686.2681884765625,681.8696899414062,677.47119140625,673.07275390625,668.6742553710938,664.2757568359375,659.8772583007812,655.478759765625,651.0802612304688,646.6817626953125,642.2832641601562,637.884765625,1987,00000000000000003b59,-0.4,-3.45,-0.28,0.2,-2.18,32.43,29.09,31.02,32.03,29.36,42,52,52,52,42,42,42,42,45,44,57,661,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,329.60425,552,4,1907724757,123.6266764229371,-0.5059698138928019,1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625511853967179,20.10074,
7_1666,737.84423828125,738.5552368164062,739.2661743164062,348.0185241699219,360.5820617675781,373.1455993652344,385.7091369628906,398.2726745605469,410.8362121582031,423.3997497558594,435.9632568359375,448.52679443359375,461.09033203125,473.65386962890625,486.2174072265625,498.78094482421875,511.3444519042969,523.9080200195312,536.4715576171875,549.0350952148438,561.5985717773438,574.162109375,586.7256469726562,599.2891845703125,611.8527221679688,624.416259765625,636.9797973632812,649.5433349609375,662.1068725585938,674.67041015625,687.2339477539062,699.7974853515625,712.3609619140625,1987,00000000000000003b59,-0.4,-3.45,-0.28,0.2,-2.18,32.43,29.09,31.02,32.03,29.36,51,52,52,52,42,42,42,42,37,39,43,661,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,24.492344,552,4,1907724757,59.77983667348123,0.41457164619148595,1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.910016675767033,16.357447,
7_1667,540.0147705078125,435.9299621582031,331.8451843261719,227.7603759765625,262.1917419433594,296.6231384277344,331.0545349121094,365.4859313964844,399.91729736328125,434.34869384765625,468.78009033203125,503.2114562988281,537.6428833007812,572.07421875,562.297119140625,552.5199584960938,542.7428588867188,532.9656982421875,523.1885986328125,513.4114379882812,503.6343078613281,493.8571472167969,484.08001708984375,474.3028869628906,464.5257568359375,454.7486267089844,444.97149658203125,435.1943359375,425.4172058105469,415.64007568359375,405.8629455566406,396.0858154296875,386.3086853027344,1987,00000000000000003b59,-0.4,-3.45,-0.28,0.2,-2.18,32.43,29.09,31.02,32.03,29.36,42,52,52,52,42,42,42,42,43,38,47,661,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,34.578087,552,2,1907724757,0.0,0.5675288896233323,1095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8233534838955304,15.1275015,
7_1668,248.07192993164062,277.42718505859375,306.782470703125,-16.61672592163086,20.104736328125,56.82619857788086,93.54766082763672,130.2691192626953,166.99058532714844,203.7120361328125,240.43350219726562,277.15496826171875,313.8764343261719,350.597900390625,182.22222900390625,186.3879852294922,190.5537567138672,194.7195281982422,198.88528442382812,203.05105590820312,207.21682739257812,211.38258361816406,215.54835510253906,219.71412658691406,223.8798828125,228.045654296875,232.21142578125,236.377197265625,240.54295349121094,244.70872497558594,248.87449645996094,253.04025268554688,257.2060241699219,1987,00000000000000003b59,-0.4,-3.45,-0.28,0.2,-2.18,32.43,29.09,31.02,32.03,29.36,51,52,52,52,52,52,52,52,22,24,22,661,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,352.08258,552,2,-1229333245,0.0,-0.13774568077601776,1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9904676306813622,10.8705635,
7_1669,258.6807861328125,210.7642822265625,162.8477783203125,114.93128967285156,117.11798858642578,119.30467987060547,121.49137878417969,123.6780776977539,125.8647689819336,128.0514678955078,130.2381591796875,132.42486572265625,134.61155700683594,136.79824829101562,138.98495483398438,141.17164611816406,143.35833740234375,145.54502868652344,147.7317352294922,149.91842651367188,152.10511779785156,154.2918243408203,156.478515625,158.6652069091797,160.85191345214844,163.03860473632812,165.2252960205078,167.41200256347656,169.59869384765625,171.78538513183594,173.9720916748047,176.15878295898438,178.34547424316406,1987,00000000000000003b59,-0.4,-3.45,-0.28,0.2,-2.18,32.43,29.09,31.02,32.03,29.36,31,52,52,52,52,52,52,52,14,16,16,661,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,260.7986,552,1,-1229333245,0.0,-0.9871323986170052,1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1599050580833448,24.49168,
7_1670,183.75274658203125,204.07833862304688,224.40391540527344,49.28346633911133,69.68515014648438,90.08683776855469,110.488525390625,130.8902130126953,151.29190063476562,171.69358825683594,192.0952606201172,188.86131286621094,185.62738037109375,182.3934326171875,179.15948486328125,175.925537109375,172.69158935546875,169.4576416015625,166.22369384765625,162.98974609375,159.75579833984375,156.5218505859375,153.28790283203125,150.053955078125,146.82000732421875,143.5860595703125,140.35211181640625,137.1181640625,133.88421630859375,130.6502685546875,127.41632843017578,124.18238067626953,120.94843292236328,1987,00000000000000003b59,-0.4,-3.45,-0.28,0.2,-2.18,32.43,29.09,31.02,32.03,29.36,51,52,52,52,52,52,52,52,15,14,20,661,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,244.56844,555,1,-1229333245,0.0,-0.9030988547878073,1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42943271705932107,12.229703,
7_1671,285.0322570800781,275.86016845703125,266.6881103515625,-19.431987762451172,41.15427017211914,101.74053192138672,111.59391784667969,121.44730377197266,131.30068969726562,141.15408325195312,151.00746154785156,160.86085510253906,170.7142333984375,180.567626953125,190.42100524902344,200.27439880371094,210.12777709960938,219.98117065429688,229.8345489501953,239.6879425048828,249.54132080078125,259.39471435546875,269.24810791015625,279.1014709472656,288.9548645019531,298.8082580566406,289.4022216796875,279.9962158203125,270.5901794433594,261.1841735839844,251.77813720703125,242.3721160888672,232.96609497070312,1987,00000000000000003b59,-0.4,-3.45,-0.28,0.2,-2.18,32.43,29.09,31.02,32.03,29.36,71,52,52,52,52,52,52,52,4,8,15,661,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,114.52658,552,3,-1229333245,1.9145863299881483,0.9097687873675846,1177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4151153496700823,18.338533,
7_1672,288.29071044921875,290.26629638671875,292.24188232421875,-39.75058364868164,-16.504615783691406,6.741352558135986,29.987319946289062,53.2332878112793,76.47925567626953,99.72522735595703,122.97119140625,146.2171630859375,169.463134765625,192.7091064453125,215.95506286621094,239.20103454589844,262.4469909667969,285.6929626464844,308.9389343261719,332.1849060058594,355.4308776855469,345.6484375,335.8659973144531,326.08355712890625,316.3011169433594,306.5186767578125,296.7362365722656,286.9538269042969,277.17138671875,267.3889465332031,257.60650634765625,247.82406616210938,238.0416259765625,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,71,52,52,52,52,52,52,52,8,8,19,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,112.194176,552,2,-1229333245,0.0,0.9259089886224321,1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37774666747462504,27.214134,
7_1673,339.57135009765625,358.1106872558594,376.6499938964844,41.32231521606445,60.525028228759766,79.72773742675781,98.93045043945312,118.13316345214844,137.33587646484375,156.53858947753906,175.74130249023438,194.9440155029297,214.146728515625,233.3494415283203,252.55215454101562,271.7548522949219,290.95758056640625,310.1602783203125,329.3630065917969,348.5657043457031,367.7684326171875,361.5456237792969,355.3228454589844,349.1000671386719,342.8772888183594,336.65447998046875,330.43170166015625,324.20892333984375,317.98614501953125,311.7633361816406,305.5405578613281,299.3177795410156,293.0950012207031,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,71,52,52,52,52,52,52,52,10,16,21,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,120.56136,551,2,-1229333245,0.0,0.8610850977632271,1087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5084608681207372,19.300503,
7_1674,456.3724365234375,459.57354736328125,462.774658203125,465.9757995605469,469.1769104003906,472.3780517578125,475.57916259765625,478.7802734375,481.9814147949219,485.1825256347656,488.3836669921875,491.58477783203125,494.785888671875,497.9870300292969,501.1881408691406,504.3892822265625,507.59039306640625,510.79150390625,513.9926147460938,517.1937866210938,520.3948974609375,523.5960083007812,526.797119140625,529.9982299804688,533.1994018554688,536.4005126953125,539.6016235351562,542.802734375,546.0038452148438,549.2050170898438,552.4061279296875,555.6072387695312,558.808349609375,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,43,42,42,42,42,42,42,42,58,50,38,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,206.47371,573,2,-1229333245,0.0,-0.44578711419169437,1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8951390108919627,5.4234877,
7_1675,367.86688232421875,347.8146057128906,327.7623291015625,16.367887496948242,70.44888305664062,124.52987670898438,178.61087036132812,232.69186401367188,286.7728576660156,285.36199951171875,283.95111083984375,282.5402526855469,281.1293640136719,279.718505859375,278.3076171875,276.8967590332031,275.48590087890625,274.07501220703125,272.6641540527344,271.2532653808594,269.8424072265625,268.4315185546875,267.0206604003906,265.60980224609375,264.19891357421875,262.7880554199219,261.3771667480469,259.96630859375,258.555419921875,257.1445617675781,255.7336883544922,254.32281494140625,252.9119415283203,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,42,52,52,52,52,52,52,52,37,41,34,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,268.34656,551,3,-1229333245,45.24205740480589,-0.9995836364226495,1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028854008318992718,15.6694,
7_1676,364.0687255859375,276.9485168457031,189.82833862304688,102.70814514160156,120.27680969238281,137.84547424316406,155.4141387939453,172.98280334472656,190.5514678955078,208.12013244628906,225.6887969970703,243.25746154785156,260.8261413574219,278.3948059082031,276.2242431640625,274.0536804199219,271.8831481933594,269.71258544921875,267.54205322265625,265.3714904785156,263.200927734375,261.0303955078125,258.8598327636719,256.68927001953125,254.5187225341797,252.34817504882812,250.17762756347656,248.007080078125,245.83651733398438,243.6659698486328,241.49542236328125,239.3248748779297,237.15431213378906,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,31,52,52,52,42,42,42,42,27,28,24,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,235.4543,551,1,-1229333245,0.0,-0.8236741514186112,1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5670633935327078,14.408796,
7_1677,256.94476318359375,199.50115966796875,142.0575714111328,84.61396789550781,95.61573791503906,106.61750793457031,117.61927795410156,128.6210479736328,139.62281799316406,150.6245880126953,161.62635803222656,172.6281280517578,183.62989807128906,194.6316680908203,205.63343811035156,216.63522338867188,227.63699340820312,238.63876342773438,249.64053344726562,260.6423034667969,271.6440734863281,265.4786682128906,259.3132629394531,253.14784240722656,246.98243713378906,240.81703186035156,234.65162658691406,228.48622131347656,222.32080078125,216.1553955078125,209.989990234375,203.8245849609375,197.6591796875,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,71,52,52,52,52,52,52,52,13,16,12,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,190.39682,551,2,-1229333245,0.0,-0.1804645564833686,1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.983581488161129,13.198828,
7_1678,392.097412109375,397.2502746582031,402.40313720703125,407.5559997558594,412.7088623046875,417.8617248535156,423.01458740234375,428.1674499511719,433.3203125,438.47320556640625,443.6260681152344,448.7789306640625,453.9317932128906,459.08465576171875,464.2375183105469,469.390380859375,474.5432434082031,479.69610595703125,484.8489685058594,490.0018310546875,495.1546936035156,500.3075866699219,505.46044921875,510.6133117675781,515.7661743164062,520.9190063476562,526.0718994140625,531.2247924804688,536.3776245117188,541.530517578125,546.683349609375,551.8362426757812,556.9890747070312,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,71,52,52,52,52,52,52,52,20,29,24,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,149.00932,555,2,-1229333245,0.0,0.514898590563966,1156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8572510959078683,19.256449,
