system:index,AvGTemp,AvGppt,CWD,Conifer2019,ConiferProb2019,NLCD2016,P1984,P1985,P1986,P1987,P1988,P1989,P1990,P1991,P1992,P1993,P1994,P1995,P1996,P1997,P1998,P1999,P2000,P2001,P2002,P2003,P2004,P2005,P2006,P2007,P2008,P2009,P2010,P2011,P2012,P2013,P2014,P2015,P2016,P2017,P2018,P2019,PatchID,SAP_SC,SAP_burn,SUID,SolarLoad,aspect,burnSev,eastness,elevation,forestType,landfire2016,latitude_209564535,longitude_209564535,northness,plantedEver,plantedFirst6Yrs,slope,wilderness,.geo
146,12.44874954,1235.050011,586.2033081,1,100,42,99,99,98,99,71,45,24,33,25,10.00000191,13.99999809,83,51,33,14.99999809,11.00000191,24,51,61,39.99999619,47.00000381,56,43,51,38,95,91,96,92,97,92,96,100,92,99,100,-1973525326,0.0253164557,0.08860759494,505544340065000000,138,328.3152826,3,-0.5252446948,739,551,7043,,,0.8509512387,1,0,28.04191268,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27886503731456,41.21953068382714]}"
147,12.44874954,1235.050011,586.2033081,1,100,42,99,99,98,99,55,38,25,38,27.99999619,11.00000191,19,96,38,36,14.99999809,14.99999809,35.00000381,63,57,41.00000381,68,63,49,52.99999619,39.99999619,89,83,98,98,97,94,91,100,85,95,100,-1973525326,0.03074141049,0.1193490054,505544340065000000,138,326.3870403,3,-0.553579933,746,551,7043,,,0.8327960481,1,0,28.55768464,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2785071397139,41.21953154996152]}"
148,12.44874954,1235.050011,586.2033081,1,100,42,98,99,99,99,67,47.00000381,30.00000191,55,45,39,39,94,74,58.99999619,33,20.99999809,52.99999619,77,73,33.99999619,49,93,44,52.99999619,39.99999619,88,87,96,96,97,95,92,100,85,88,100,-1973525326,0.04159132007,0.1518987342,505544340065000000,131,327.1483605,3,-0.5424655758,764,551,7043,,,0.8400780315,1,0,33.99682103,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27814924209763,41.21953241498361]}"
149,12.44874954,1235.050011,586.2033081,1,100,42,100,94,99,99,82,60.00000381,47.00000381,85,60.00000381,68,68,97,91,85,52.99999619,31,80,87,68,71,71,85,51,83,44,97,89,99,99,97,94,88,100,91,100,100,-1973525326,0.05605786618,0.1952983725,505544340065000000,131,325.5940178,3,-0.5650531504,770,551,7043,,,0.8250545056,1,0,32.92176707,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27779134446571,41.219533278893394]}"
150,12.44874954,1235.050011,586.2033081,1,100,42,96,93,94,99,68,44,31,44,27.99999619,8.999997139,24,92,58,36,20.99999809,26,42,81,63,93,74,93,60.00000381,90,37,92,87,89,82,97,97,93,100,97,82,100,-1973525326,0.07594936709,0.2314647378,505544340065000000,96,322.776603,3,-0.6049243309,781,551,7043,,,0.7962829609,1,0,29.64925572,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27743344681826,41.2195341416909]}"
151,12.44874954,1235.050011,586.2033081,0,41.00000381,42,100,99,98,100,88,52.99999619,31,37,26.99999809,12,27.99999619,89,26.99999809,18,7.999998093,8.999997139,30.00000191,47.00000381,35.00000381,25,45.99999619,33.99999619,27.99999619,27.99999619,20.99999809,91,30.00000191,66,88,41.00000381,95,43,37,36,35.00000381,41.00000381,-1973525326,0.09584086799,0.2640144665,505544340065000000,96,318.4494504,4,-0.6632805617,796,551,7043,,,0.7483708282,1,0,30.28614116,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27707554915527,41.2195350033761]}"
152,12.44874954,1235.050011,586.2033081,1,100,42,100,93,99,99,77,62,32,44,17.00000191,13.99999809,26,90,50,30.00000191,14.99999809,18,39.99999619,47.00000381,56,27.99999619,43,49,26.99999809,41.00000381,33.99999619,92,52.99999619,60.00000381,89,72,97,78,66,83,36,83,-1973525326,0.1157323689,0.294755877,505544340065000000,113,325.5940178,3,-0.5650531504,804,551,7043,,,0.8250545056,1,0,32.92176707,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27671765147674,41.21953586394903]}"
153,12.44874954,1235.050011,586.2033081,1,100,42,99,95,95,99,77,55,41.00000381,57,30.00000191,17.00000191,33.99999619,87,73,42,8.999997139,16.00000191,19.99999809,33,44,37,41.00000381,35.00000381,44,29.00000191,38,78,26.99999809,91,88,52.99999619,97,75,96,94,70,100,-1973525326,0.1356238698,0.321880651,505544340065000000,113,322.5680997,3,-0.607818048,813,551,7043,,,0.7940763317,1,0,33.92977889,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2763597537827,41.21953672340963]}"
154,12.44874954,1235.050011,586.2033081,1,100,42,99,91,99,100,93,51,31,38,25,11.00000191,14.99999809,61,31,30.00000191,7.999998093,8.999997139,8.999997139,29.00000191,26.99999809,20.99999809,26.99999809,26.99999809,26,24,26.99999809,60.00000381,48,94,89,55,97,78,97,96,97,100,-1973525326,0.1555153707,0.3453887884,505544340065000000,113,317.0583074,3,-0.6812537399,823,551,7043,,,0.7320473632,1,0,33.55990955,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2760018560732,41.21953758175796]}"
155,12.44874954,1235.050011,604.6099854,1,99,42,100,95,98,98,72,50,25,27.99999619,24,7.999998093,7.999998093,12,10.00000191,12,8.999997139,6.999999046,7.999998093,14.99999809,22.00000381,13.99999809,26,27.99999619,30.00000191,24,25,54.00000381,43,92,92,92,96,88,75,68,58,93,-1973525326,0.1699819168,0.3670886076,505544340065000000,111,329.2577864,3,-0.511176289,843,551,7043,,,0.8594758877,1,0,35.59166859,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2756439583482,41.21953843899398]}"
156,12.44874954,1235.050011,604.6099854,1,99,42,100,99,98,100,71,60.00000381,32,36,25,8.999997139,13.99999809,42,30.00000191,23.00000191,8.999997139,12,20.99999809,33,45.99999619,24,47.00000381,45.99999619,42,45.99999619,41.00000381,78,84,91,83,96,94,90,77,86,64,99,-1973525326,0.1844484629,0.3779385172,505544340065000000,111,330.5328646,3,-0.4919242471,851,559,7043,,,0.8706380046,1,0,36.63891645,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27528606060774,41.219539295117706]}"
157,12.44874954,1235.050011,604.6099854,1,100,42,100,96,98,99,94,47.00000381,35.00000381,42,31,17.00000191,14.99999809,79,60.00000381,36,8.999997139,13,16.00000191,39,52,23.00000191,52,70,43,58,39,87,57,98,92,99,93,93,100,89,99,100,-1973525326,0.1952983725,0.3887884268,505544340065000000,111,323.5510635,3,-0.5941061321,860,559,7043,,,0.8043866631,1,0,35.92247041,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27492816285186,41.219540150129156]}"
158,12.44874954,1235.050011,604.6099854,1,100,42,100,99,99,98,54.00000381,52,36,44,29.00000191,32,33.99999619,65,57,37,8.999997139,8.999997139,17.00000191,43,30.00000191,23.00000191,47.00000381,45,42,50,45,77,62,95,93,93,92,89,100,89,98,100,-1973525326,0.2025316456,0.4014466546,505544340065000000,111,317.0583074,3,-0.6812537399,881,559,7043,,,0.7320473632,1,0,33.55990955,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27457026508058,41.219541004028294]}"
159,12.44874954,1235.050011,604.6099854,1,100,42,99,97,99,98,69,44,38,39,30.00000191,31,43,88,65,38,13.99999809,13,23.00000191,42,52,41.00000381,48,52,47.00000381,51,44,85,86,98,94,99,91,93,100,88,99,100,-1973525326,0.2061482821,0.4122965642,505544340065000000,141,313.7512758,4,-0.7223485641,892,551,7027,,,0.6915291403,1,0,33.24253635,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27421236729391,41.21954185681514]}"
160,12.44874954,1235.050011,604.6099854,1,100,42,99,92,99,99,56,45,35.00000381,39,32,36,39,97,83,35.00000381,13,13.99999809,26,51,54.00000381,57,75,70,52,49,45,88,88,96,91,97,90,89,100,91,98,100,-1279025289,0.2097649186,0.4321880651,505544340065000000,141,301.6093578,4,-0.8516413427,903,552,7027,,,0.5241250074,1,0,29.0712509,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27385446949188,41.219542708489676]}"
161,12.44874954,1235.050011,580.5632935,0,6,42,54.00000381,62,90,33.99999619,45,25,7.999998093,7.999998093,6.999999046,2.999997139,2.999997139,2.999997139,2.999997139,2.999997139,2.999997139,0.9999990463,2.999997139,2.999997139,2.999997139,2.999997139,2.999997139,2.999997139,2.999997139,2.999997139,0.9999990463,2.999997139,2.999997139,6,5.000000954,2.999997139,4.000001907,5.000000954,4.000001907,4.000001907,2.999997139,6,-292416439,0.02712477396,0.05063291139,505544340065000000,137,346.1691094,3,-0.2390570022,720,551,7043,,,0.9710055354,1,0,24.2335018,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27922408422604,41.21980005020093]}"
162,12.44874954,1235.050011,586.2033081,1,100,42,99,97,99,99,63,36,25,26.99999809,11.00000191,7.999998093,7.999998093,35.00000381,11.00000191,10.00000191,7.999998093,6.999999046,7.999998093,6.999999046,14.99999809,7.999998093,13.99999809,16.00000191,22.00000381,14.99999809,19,35.00000381,18,57,85,26.99999809,79,31,41.00000381,38,39.99999619,41.00000381,-1973525326,0.03254972875,0.06871609403,505544340065000000,106,331.5587104,3,-0.4762579946,724,551,7043,,,0.8793055911,1,0,26.43024651,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27886618516786,41.2198009174558]}"
163,12.44874954,1235.050011,586.2033081,1,100,42,99,97,97,99,58,45.99999619,27.99999619,43,26.99999809,20.99999809,18,63,36,36,8.999997139,7.999998093,14.99999809,49,48,14.99999809,31,38,44,42,41.00000381,79,91,96,88,92,98,93,98,95,82,100,-1973525326,0.04159132007,0.09945750452,505544340065000000,106,327.3763759,3,-0.539118098,731,551,7043,,,0.8422301802,1,0,27.42675852,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27850828609407,41.21980178359838]}"
164,12.44874954,1235.050011,586.2033081,1,99,42,99,94,98,99,85,55,29.00000191,67,35.00000381,35.00000381,43,90,66,45.99999619,16.00000191,10.00000191,26.99999809,56,49,24,47.00000381,47.00000381,43,36,41.00000381,75,90,97,90,98,94,92,100,91,94,99,-1973525326,0.05605786618,0.1392405063,505544340065000000,105,326.3869281,3,-0.5535815636,745,551,7043,,,0.8327949642,1,0,34.98293531,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27815038700466,41.219802648628644]}"
165,12.44874954,1235.050011,586.2033081,1,86,42,98,97,99,100,96,96,32,66,47.00000381,43,68,96,36,45,16.00000191,19,31,57,56,31,38,56,32,33.99999619,36,91,58.99999619,93,90,63,99,71,79,76,51,86,-1973525326,0.09764918626,0.226039783,505544340065000000,126,319.2967182,3,-0.6521418272,767,551,7043,,,0.7580969841,1,0,35.9799363,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27743458877909,41.219804375352254]}"
166,12.44874954,1235.050011,586.2033081,1,100,42,96,99,98,100,97,99,99,99,86,96,95,99,77,57,56,25,81,81,87,75,49,93,65,74,45,95,85,97,94,99,95,94,99,94,100,100,-1973525326,0.1193490054,0.2640144665,505544340065000000,126,325.4196847,3,-0.5675609129,785,551,7043,,,0.8233314096,1,0,27.96183261,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27707668964298,41.21980523704561]}"
167,12.44874954,1235.050011,586.2033081,1,100,42,100,96,96,100,95,98,92,97,68,75,83,95,65,54.00000381,42,45.99999619,69,73,75,71,60.00000381,60.00000381,57,61,44,86,86,96,95,96,95,94,100,93,100,100,-1973525326,0.1410488246,0.3001808318,505544340065000000,102,328.3151738,3,-0.5252463102,791,551,7043,,,0.8509502416,1,0,28.04194054,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2767187904913,41.21980609762665]}"
168,12.44874954,1235.050011,586.2033081,1,85,42,97,86,96,99,95,56,25,33.99999619,25,11.00000191,12,39.99999619,32,18,7.999998093,7.999998093,24,30.00000191,30.00000191,26,30.00000191,43,26.99999809,36,37,71,37,89,85,79,93,92,87,67,35.00000381,85,-1973525326,0.1826401447,0.3544303797,505544340065000000,102,318.8967789,3,-0.6574176086,808,551,7043,,,0.7535264348,1,0,34.50641825,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27600299214153,41.21980781545184]}"
169,12.44874954,1235.050011,604.6099854,1,100,42,99,98,98,99,94,50,33.99999619,35.00000381,26.99999809,17.00000191,18,51,32,13.99999809,7.999998093,8.999997139,31,32,29.00000191,27.99999619,42,51,44,45.99999619,20.99999809,90,50,60.00000381,77,44,77,31,44,30.00000191,33,44,-1973525326,0.1971066908,0.3761301989,505544340065000000,129,333.5016575,3,-0.4461719239,826,551,7043,,,0.894947269,1,0,30.06289063,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27564509294339,41.21980867269597]}"
170,12.44874954,1235.050011,604.6099854,1,100,42,99,99,98,100,98,58.99999619,33,42,32,32,26,91,39,25,7.999998093,8.999997139,32,60.00000381,33.99999619,26,39,68,43,45,39,90,58.99999619,92,89,92,93,92,96,93,72,100,-1973525326,0.2133815552,0.3869801085,505544340065000000,129,326.3869281,3,-0.5535815636,831,551,7043,,,0.8327949642,1,0,31.8821178,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27528719372982,41.21980952882778]}"
171,12.44874954,1235.050011,604.6099854,1,100,42,100,97,98,99,95,71,45.99999619,58.99999619,30.00000191,19,17.00000191,82,49,29.00000191,7.999998093,7.999998093,12,32,31,23.00000191,44,36,43,42,38,73,60.00000381,95,90,93,100,93,99,97,95,100,-1973525326,0.226039783,0.3996383363,505544340065000000,161,313.4833106,3,-0.7255748476,842,551,7043,,,0.6881432558,1,0,34.30146863,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27492929450084,41.21981038384731]}"
172,12.44874954,1235.050011,604.6099854,1,100,42,96,95,98,99,94,56,37,52.99999619,29.00000191,18,19,76,58.99999619,29.00000191,10.00000191,6.999999046,8.999997139,19.99999809,29.00000191,19,27.99999619,37,26.99999809,36,41.00000381,80,51,92,89,94,98,93,97,96,95,100,-1973525326,0.2314647378,0.4122965642,505544340065000000,161,310.3745016,3,-0.7618266651,865,551,7043,,,0.6477809293,1,0,33.01294967,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27457139525643,41.219811237754506]}"
173,12.44874954,1235.050011,604.6099854,1,100,42,100,99,99,98,95,45.99999619,32,36,30.00000191,20.99999809,39.99999619,85,72,33.99999619,13.99999809,8.999997139,16.00000191,27.99999619,44,32,44,49,47.00000381,45.99999619,44,93,92,96,89,94,95,93,100,91,99,100,-1279025289,0.2368896926,0.4303797468,505544340065000000,164,297.7682267,3,-0.8848394734,877,552,7043,,,0.4658960253,1,0,36.11653235,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27421349599665,41.21981209054942]}"
174,12.44874954,1235.050011,604.6099854,1,100,42,99,97,98,98,70,50,32,35.00000381,31,41.00000381,58,89,91,44,26.99999809,25,55,61,62,94,80,87,73,70,38,95,94,97,97,97,96,93,100,93,100,100,-1973525326,0.253164557,0.4755877034,505544340065000000,149,290.6109825,3,-0.9359920775,908,551,7027,,,0.352021066,1,0,28.89091502,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.273497697431,41.21981379280233]}"
175,12.44874954,1235.050011,604.6099854,1,100,52,93,67,91,94,52,36,36,35.00000381,26,56,42,86,70,95,62,26.99999809,72,72,80,85,74,90,84,82,33.99999619,85,91,94,94,92,100,91,100,100,100,100,-1973525326,0.253164557,0.5171790235,505544340065000000,149,107.8675745,3,0.9517681943,920,552,7043,,,-0.3068180314,1,0,8.994190405,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27278189880401,41.219815490605995]}"
176,12.44874954,1235.050011,586.2033081,1,84,42,60.00000381,63,89,64,37,25,10.00000191,7.999998093,7.999998093,8.999997139,10.00000191,10.00000191,4.000001907,10.00000191,2.999997139,1.999998093,2.999997139,7.999998093,10.00000191,4.000001907,4.000001907,2.999997139,1.999998093,2.999997139,0.9999990463,11.00000191,2.999997139,2.999997139,2.999997139,2.999997139,2.999997139,2.999997139,2.999997139,4.000001907,4.000001907,4.000001907,-292416439,0.04159132007,0.06329113924,505544340065000000,106,319.1680907,3,-0.6538420905,712,551,7043,,,0.7566310334,1,0,23.16563365,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27886733303679,41.220071151071714]}"
177,12.44874954,1235.050011,586.2033081,1,84,42,98,94,99,99,89,60.00000381,32,39,14.99999809,13.99999809,24,66,19,22.00000381,8.999997139,7.999998093,13,10.00000191,19,10.00000191,11.00000191,14.99999809,13.99999809,8.999997139,12,14.99999809,23.00000191,64,45.99999619,47.00000381,51,52,77,67,39.99999619,84,-1973525326,0.05605786618,0.0904159132,505544340065000000,106,325.2536064,3,-0.5699450438,719,551,7043,,,0.8216828141,1,0,24.37610415,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27850943248984,41.22007201722248]}"
178,12.44874954,1235.050011,586.2033081,1,100,42,94,96,93,96,95,56,41.00000381,58,37,26.99999809,48,98,66,36,18,13.99999809,26,65,55,26.99999809,49,48,37,35.00000381,26,93,71,97,89,93,97,93,99,95,100,100,-1973525326,0.07233273056,0.1283905967,505544340065000000,105,331.9966642,3,-0.4695229672,728,551,7043,,,0.8829202587,1,0,28.81213781,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27815153192729,41.22007288226091]}"
179,12.44874954,1235.050011,586.2033081,1,99,42,99,96,97,99,95,67,41.00000381,55,32,45.99999619,42,93,62,48,10.00000191,13,25,44,52.99999619,20.99999809,43,39,31,33.99999619,26,63,45.99999619,97,88,63,100,92,99,95,97,100,-1973525326,0.09584086799,0.1735985533,505544340065000000,105,322.5678648,3,-0.6078213035,736,551,7043,,,0.7940738398,1,0,33.92986216,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27779363134918,41.22007374618704]}"
180,12.44874954,1235.050011,586.2033081,1,100,42,99,97,98,100,94,96,100,98,93,95,96,98,95,74,45,33.99999619,58,77,64,41.00000381,56,58.99999619,47.00000381,44,45,80,80,81,90,93,99,91,99,98,100,100,-1973525326,0.1446654611,0.2567811935,505544340065000000,126,327.1481387,3,-0.5424688278,769,551,7043,,,0.8400759316,1,0,33.99688742,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27707783014615,41.220075470702355]}"
181,12.44874954,1235.050011,586.2033081,1,100,42,98,94,99,100,92,95,98,99,84,95,94,99,92,76,50,35.00000381,65,78,75,76,64,65,49,71,47.00000381,86,87,94,91,99,98,94,100,92,100,100,-1973525326,0.1681735986,0.2965641953,505544340065000000,102,330.8596513,3,-0.4869505857,776,551,7043,,,0.8734295204,1,0,29.87912484,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2767199295214,41.22007633129154]}"
182,12.44874954,1235.050011,586.2033081,1,100,42,96,87,95,94,80,47.00000381,44,83,33,19,19.99999809,70,52.99999619,43,8.999997139,16.00000191,27.99999619,69,45.99999619,32,52.99999619,57,50,49,41.00000381,87,88,92,86,93,96,94,99,93,92,100,-1973525326,0.191681736,0.3273056058,505544340065000000,102,325.4855687,3,-0.566613795,782,551,7043,,,0.8239834994,1,0,29.67131717,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2763620288811,41.2200771907684]}"
183,12.44874954,1235.050011,586.2033081,0,41.00000381,42,97,90,91,98,63,49,25,33,25,7.999998093,7.999998093,32,17.00000191,8.999997139,7.999998093,6.999999046,7.999998093,36,17.00000191,14.99999809,43,30.00000191,24,37,14.99999809,93,18,49,62,43,70,35.00000381,35.00000381,33,36,41.00000381,-1973525326,0.2097649186,0.3580470163,505544340065000000,102,317.9937328,3,-0.6692118903,791,551,7043,,,0.7430716291,1,0,34.03246058,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27600412822532,41.22007804913296]}"
184,12.44874954,1235.050011,604.6099854,1,100,42,96,91,96,98,96,64,35.00000381,54.00000381,33.99999619,19.99999809,22.00000381,92,57,24,19.99999809,14.99999809,27.99999619,52.99999619,47.00000381,31,52,49,27.99999619,27.99999619,20.99999809,90,25,68,45.99999619,44,94,62,39,56,32,44,-1973525326,0.226039783,0.383363472,505544340065000000,129,321.7679591,3,-0.6188477649,811,551,7043,,,0.7855109445,1,0,29.09220438,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27564622755405,41.22007890638518]}"
185,12.44874954,1235.050011,604.6099854,1,100,42,99,91,99,96,94,68,64,98,57,50,79,94,88,61,29.00000191,26,76,76,70,75,56,74,52,75,44,88,80,96,99,99,94,94,100,87,100,100,-1973525326,0.2423146474,0.3960216998,505544340065000000,129,309.6044723,3,-0.7704634855,819,551,7043,,,0.6374841312,1,0,29.18993946,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27528832686737,41.22007976252509]}"
186,12.44874954,1235.050011,604.6099854,1,100,42,99,91,98,98,82,83,62,94,33.99999619,42,50,98,79,42,16.00000191,13.99999809,32,60.00000381,60.00000381,56,58,71,48,71,45,75,88,92,94,94,97,95,100,96,99,100,-1973525326,0.2549728752,0.4068716094,505544340065000000,161,304.5863742,3,-0.8232713869,831,551,7043,,,0.567647975,1,0,32.10333549,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27493042616524,41.22008061755271]}"
187,12.44874954,1235.050011,604.6099854,1,100,42,99,97,99,99,55,50,48,54.00000381,27.99999619,32,41.00000381,92,57,29.00000191,10.00000191,7.999998093,11.00000191,18,33,20.99999809,20.99999809,24,33.99999619,29.00000191,42,79,62,99,89,74,100,91,98,98,100,100,-1973525326,0.26039783,0.4267631103,505544340065000000,161,294.5454078,3,-0.9096323343,855,551,7043,,,0.4154142708,1,0,33.52257021,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27457252544768,41.220081471467985]}"
188,12.44874954,1235.050011,604.6099854,1,100,42,100,98,98,99,100,98,100,99,93,97,97,99,100,100,99,57,100,100,99,100,100,98,96,99,54.00000381,100,100,100,100,100,100,100,100,100,100,100,-1973525326,0.2857142857,0.5171790235,505544340065000000,149,333.9043338,3,-0.4398712433,916,551,7027,,,0.8980608494,1,0,18.90529288,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27314092242382,41.220084876005956]}"
189,12.44874954,1235.050011,604.6099854,1,100,42,95,99,99,100,99,98,100,99,87,97,95,100,100,100,98,45.99999619,99,100,99,99,99,96,91,99,47.00000381,98,100,99,100,100,100,100,100,100,100,100,-1973525326,0.2820976492,0.5388788427,0,149,352.4271611,3,-0.1317864898,917,551,7027,,,0.991278125,0,0,9.274649935,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27278302162954,41.220085724359656]}"
190,12.44874954,1235.050011,536.3067017,0,38,42,96,79,93,97,32,29.00000191,11.00000191,11.00000191,7.999998093,4.000001907,10.00000191,6.999999046,2.999997139,19.99999809,4.000001907,1.999998093,2.999997139,7.999998093,18,1.999998093,16.00000191,17.00000191,17.00000191,22.00000381,13,57,29.00000191,37,33,41.00000381,36,33.99999619,39.99999619,32,31,38,-292416439,0.01627486438,0.00904159132,505544340070000000,139,79.35015791,4,0.9827749564,744,551,7043,,,0.1848063448,1,1,14.7232827,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28065799078698,41.22033703719527]}"
191,12.44874954,1235.050011,536.3067017,0,39,42,95,20.99999809,85,66,29.00000191,29.00000191,7.999998093,13,7.999998093,2.999997139,10.00000191,13,8.999997139,14.99999809,10.00000191,1.999998093,2.999997139,8.999997139,17.00000191,6.999999046,26,5.000000954,19.99999809,6.999999046,13.99999809,48,27.99999619,35.00000381,29.00000191,38,42,37,41.00000381,38,35.00000381,39,-292416439,0.01808318264,0.01084990958,505544340070000000,139,90,4,1,738,551,7043,,,6.12E-17,1,1,14.4804227,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28030008884521,41.220337908915845]}"
192,12.44874954,1235.050011,580.2166748,1,98,42,99,91,95,99,95,63,52,64,47.00000381,50,55,93,23.00000191,18,12,8.999997139,24,19,22.00000381,16.00000191,22.00000381,33,14.99999809,17.00000191,14.99999809,49,45,56,29.00000191,52,43,52,64,55,63,98,-1973525326,0.0705244123,0.09222423146,505544340065000000,106,334.4238627,3,-0.4317101138,708,551,7043,,,0.9020124044,1,0,24.16372757,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27851057890123,41.22034225083383]}"
193,12.44874954,1235.050011,580.2166748,1,98,42,99,94,97,99,94,67,45.99999619,90,39.99999619,49,69,99,88,54.00000381,23.00000191,23.00000191,43,80,62,27.99999619,52.99999619,69,43,39,39,93,88,94,92,94,99,93,95,97,75,100,-1973525326,0.1175406872,0.1681735986,505544340065000000,105,325.4854551,3,-0.5666154289,722,551,7043,,,0.8239823758,1,0,29.67135077,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27779477481424,41.22034397981475]}"
194,12.44874954,1235.050011,580.2166748,1,98,42,99,96,99,99,97,95,86,93,52.99999619,60.00000381,65,97,95,58,45.99999619,17.00000191,45,65,56,26,47.00000381,33.99999619,29.00000191,39.99999619,41.00000381,67,56,96,92,92,99,91,99,97,73,98,-1973525326,0.1446654611,0.2079566004,505544340065000000,126,323.9056329,3,-0.5891169185,730,551,7043,,,0.8080478057,1,0,31.84146836,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27743687274737,41.22034484263671]}"
195,12.44874954,1235.050011,580.2166748,1,100,42,99,88,99,99,81,96,69,93,62,64,65,95,77,52,31,26.99999809,36,64,50,33,49,63,30.00000191,45,44,75,76,95,96,94,93,93,100,93,99,100,-1973525326,0.1699819168,0.2513562387,505544340065000000,126,322.2056424,3,-0.6128292377,750,551,7043,,,0.7902153665,1,0,36.40764326,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27707897066495,41.22034570434635]}"
196,12.44874954,1235.050011,586.2033081,1,100,42,99,87,99,99,65,52,44,72,48,57,47.00000381,95,71,54.00000381,26.99999809,30.00000191,45,65,66,52,54.00000381,86,47.00000381,79,44,87,87,96,99,97,94,93,100,92,100,100,-1973525326,0.1952983725,0.2965641953,505544340065000000,102,321.7134827,3,-0.619594343,760,551,7043,,,0.7849221937,1,0,33.42277795,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672106856701,41.220346564943675]}"
197,12.44874954,1235.050011,586.2033081,1,100,42,94,86,95,97,51,37,31,43,25,13,13.99999809,45.99999619,29.00000191,37,10.00000191,14.99999809,14.99999809,61,44,24,47.00000381,50,42,66,37,89,49,96,90,98,89,90,84,90,68,100,-1973525326,0.2206148282,0.3327305606,505544340065000000,102,319.0006707,3,-0.6560501939,769,551,7043,,,0.7547172604,1,0,29.14703105,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27636316645355,41.22034742442867]}"
198,12.44874954,1235.050011,586.2033081,0,37,42,97,91,97,99,45,36,25,33.99999619,13,8.999997139,7.999998093,38,16.00000191,8.999997139,7.999998093,6.999999046,7.999998093,32,16.00000191,10.00000191,38,33,26.99999809,26.99999809,14.99999809,73,17.00000191,62,33.99999619,43,77,50,33.99999619,50,41.00000381,37,-1973525326,0.2386980108,0.3652802893,505544340065000000,102,315.4390772,3,-0.7016672692,777,551,7043,,,0.7125047673,1,0,31.52608533,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27600526432461,41.220348282801325]}"
